starttime,uid,saddr,sport,daddr,dport,proto,dur,appproto,spkts,dpkts,sbytes,dbytes,smac,dmac,state,history,type_,dir_,label
1499342488.644695,CNE5Dx3bePn93YGeZ9,192.168.10.14,64672,192.168.10.3,53,17,0.00013685226440429688,dns,2,2,72,104,b8:ac:6f:36:07:ee,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342488.657346,CAyo762it3AM7hS6ce,192.168.10.14,57904,192.168.10.3,53,17,0.0821080207824707,dns,2,2,72,208,b8:ac:6f:36:07:ee,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342488.657469,CQ3Bdw2K2JWDcFlC0c,192.168.10.3,60111,192.168.10.1,53,17,0.08180904388427734,dns,1,1,47,115,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,SF,Dd,conn,->,benign
1499342488.813563,CJ3zKZK7AHnIqro61,192.168.10.14,65414,192.168.10.3,53,17,0.1094818115234375,dns,4,4,200,868,b8:ac:6f:36:07:ee,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342488.813696,CAtaFx1KYnWBZAVrN5,192.168.10.3,62346,192.168.10.1,53,17,0.10133004188537598,dns,1,1,61,228,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,SF,Dd,conn,->,benign
1499342488.822399,CkAYTv2bO0D5snnne2,192.168.10.14,59935,192.168.10.3,53,17,0.00015211105346679688,dns,2,2,68,132,b8:ac:6f:36:07:ee,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342488.822788,C1F8e940FCjcw3vP23,192.168.10.14,61359,192.168.10.3,53,17,0.07713508605957031,dns,2,2,68,190,b8:ac:6f:36:07:ee,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342488.822923,CI7zOa4tPsauHPiTD9,192.168.10.3,61324,192.168.10.1,53,17,0.07682394981384277,dns,1,1,45,106,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,SF,Dd,conn,->,benign
1499342488.937661,CtNcZH3fW3gS8H7yTj,192.168.10.14,57754,192.168.10.3,53,17,0.0001780986785888672,dns,2,2,92,348,b8:ac:6f:36:07:ee,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342488.938216,CyAwqx3cPy7JFb3Fye,192.168.10.14,65207,192.168.10.3,53,17,0.0236971378326416,dns,2,2,92,262,b8:ac:6f:36:07:ee,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342488.938347,C32FjZ2MgYov7Mr3F5,192.168.10.3,62189,192.168.10.1,53,17,0.023391008377075195,dns,1,1,57,142,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,SF,Dd,conn,->,benign
1499342489.00348,CrkaX52VoveTWk5qA9,192.168.10.15,55175,192.168.10.3,53,17,0.14663410186767578,dns,2,2,88,408,00:1e:4f:d4:ca:28,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342489.003652,CZDEMijG66i3f4aw9,192.168.10.3,61119,192.168.10.1,53,17,0.14621686935424805,dns,1,1,59,175,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,SF,Dd,conn,->,benign
1499342494.304259,CyHPxbZhkWGrS92Jb,192.168.10.5,49186,192.168.10.3,88,6,0.0006108283996582031,krb_tcp,8,8,234,222,b8:ac:6f:36:0a:8b,18:66:da:9b:e3:7d,RSTR,ShADTdtFar,conn,->,malicious
1499342494.304953,CIezTw1ZsoSA4yIVKk,192.168.10.5,49187,192.168.10.3,88,6,0.0008409023284912109,krb_tcp,10,8,314,1532,b8:ac:6f:36:0a:8b,18:66:da:9b:e3:7d,RSTR,ShADTdtFar,conn,->,malicious
1499342494.305954,CseLdPOWgk3idHaa9,192.168.10.5,49188,192.168.10.3,88,6,0.000982046127319336,krb_tcp,10,10,1532,1495,b8:ac:6f:36:0a:8b,18:66:da:9b:e3:7d,RSTR,ShADTadtFr,conn,->,malicious
1499342494.300078,C2Qlds2PrAHlt9cdRe,192.168.10.5,49185,192.168.10.3,389,6,0.008057117462158203,,14,14,2877,470,b8:ac:6f:36:0a:8b,18:66:da:9b:e3:7d,RSTR,ShADTadtrF,conn,->,malicious
1499342494.190362,CwIZaP1pzva00yQW77,192.168.10.5,49184,192.168.10.3,389,6,0.11801695823669434,,26,23,2870,3540,b8:ac:6f:36:0a:8b,18:66:da:9b:e3:7d,RSTR,ShADTdtaFr,conn,->,malicious
1499342488.692215,CCrKL71OI6hAtJSJr,192.168.10.14,59150,72.21.91.29,80,6,5.759521961212158,,4,2,0,0,b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,SF,ShAFf,conn,->,benign
1499342488.678069,CbVB3Z3gU2GplcBQCa,192.168.10.14,59149,72.21.91.29,80,6,5.773874998092651,,4,2,0,0,b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,SF,ShAFf,conn,->,benign
1499342488.936964,CfUBzX2zTZUeR4AbSc,192.168.10.14,59153,52.84.26.182,443,6,5.522247076034546,ssl,9,7,366,3710,b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,SF,ShADadFf,conn,->,benign
1499342488.466153,CU0PpE2TImPHhbbgk4,192.168.10.14,59145,52.10.50.117,443,6,6.047986030578613,ssl,9,7,360,3070,b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,SF,ShADadFfR,conn,->,benign
1499342489.831641,CdIy5C2GK8oLqYYFN8,192.168.10.5,62250,192.168.10.3,53,17,0.0001919269561767578,dns,2,2,84,212,b8:ac:6f:36:0a:8b,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342490.301849,CuQq3d4qQsbuQtrto1,192.168.10.5,52558,192.168.10.3,53,17,0.023943185806274414,dns,2,2,82,386,b8:ac:6f:36:0a:8b,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342490.302044,CFQZOH38Ek8wwQf6Ka,192.168.10.3,62106,192.168.10.1,53,17,0.02350616455078125,dns,1,1,47,79,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,SF,Dd,conn,->,benign
1499342484.223846,CzIrTS3sSRorQmzT89,192.168.10.9,1030,192.168.10.3,445,6,11.282418012619019,"krb,smb,gssapi",25,20,3729,1198,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,RSTO,ShADTdtaR,conn,->,malicious
1499342490.742829,CP3NLL2sSRJMiGxJO6,192.168.10.5,64362,192.168.10.3,53,17,0.16304898262023926,dns,2,2,76,228,b8:ac:6f:36:0a:8b,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342490.743012,CYkXNp3nQ6JoKQdaQ3,192.168.10.3,61115,192.168.10.1,53,17,0.16264009475708008,dns,1,1,49,125,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,SF,Dd,conn,->,benign
1499342490.9581,CmqvrFvItMWZVr4D6,192.168.10.14,56670,192.168.10.3,53,17,0.09776902198791504,dns,4,2,148,202,b8:ac:6f:36:07:ee,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342490.958305,C58fY04RDMTQjXf8Qk,192.168.10.3,60099,192.168.10.1,53,17,0.09736919403076172,dns,1,1,48,112,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,SF,Dd,conn,->,benign
1499342492.202047,CqoT1s27wNn63gllB2,192.168.10.5,49182,65.55.242.254,443,6,3.8512299060821533,ssl,20,20,17149,14119,b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,SF,ShADdagFf,conn,->,benign
1499342491.056347,CmjoZqAdAUaIdDOOf,192.168.10.14,54580,192.168.10.3,53,17,0.00015020370483398438,dns,2,2,104,136,b8:ac:6f:36:07:ee,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342491.056832,CN2ix71ivUxwflh5Wb,192.168.10.14,50006,192.168.10.3,53,17,0.04769492149353027,dns,2,2,104,224,b8:ac:6f:36:07:ee,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342491.056965,CmnoUP1fNbmxsDE8q,192.168.10.3,60346,192.168.10.1,53,17,0.04736900329589844,dns,1,1,63,123,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,SF,Dd,conn,->,benign
1499342491.188571,CooxoM2fStBuf9Y4L2,192.168.10.15,60956,192.168.10.3,53,17,0.08312702178955078,dns,2,2,106,422,00:1e:4f:d4:ca:28,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342491.188772,C37MSC3C04kTOnRM96,192.168.10.3,62128,192.168.10.1,53,17,0.08267903327941895,dns,1,1,73,173,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,SF,Dd,conn,->,benign
1499342491.516159,CF6uE12LFOue2uNhR5,192.168.10.14,61707,192.168.10.3,53,17,0.0010738372802734375,dns,2,2,82,632,b8:ac:6f:36:07:ee,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342491.5163,CkISwbMrdQdEyZVl3,192.168.10.3,60074,192.168.10.1,53,17,0.0005321502685546875,dns,1,1,52,327,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,SF,Dd,conn,->,benign
1499342491.518756,CGJ4m04PlcuRwgtWkj,192.168.10.14,58955,192.168.10.3,53,17,0.00023412704467773438,dns,2,2,66,578,b8:ac:6f:36:07:ee,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342491.519279,CLYiuV339Z2AfsXuqa,192.168.10.14,56887,192.168.10.3,53,17,0.0518190860748291,dns,2,2,66,122,b8:ac:6f:36:07:ee,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342491.519408,CPfNG22PcrRX691AFl,192.168.10.3,61282,192.168.10.1,53,17,0.0515289306640625,dns,1,1,44,72,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,SF,Dd,conn,->,benign
1499342491.692262,CQ00Dx4ggVWLPNwVf,192.168.10.15,55921,192.168.10.3,53,17,0.023945093154907227,dns,2,2,100,242,00:1e:4f:d4:ca:28,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342491.692444,Cv8gXY1iAkQwsanww6,192.168.10.3,60336,192.168.10.1,53,17,0.0235898494720459,dns,1,1,70,86,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,SF,Dd,conn,->,benign
1499342491.699103,CaIx4J1qdW5Y7MIhSb,192.168.10.14,52917,192.168.10.3,53,17,0.10059499740600586,dns,4,2,128,204,b8:ac:6f:36:07:ee,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342491.699232,CDeMbY3QKHcBye2Uka,192.168.10.3,60761,192.168.10.1,53,17,0.10025882720947266,dns,1,1,43,113,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,SF,Dd,conn,->,benign
1499342470.398752,CLp7SQ1D5SwmwLV4A,192.168.10.8,49156,192.168.10.3,135,6,26.314053058624268,dce_rpc,18,14,664,720,b8:ac:6f:36:08:f5,18:66:da:9b:e3:7d,SF,ShADTdtFaf,conn,->,malicious
1499342470.438344,CJ1sZZ1SRhtSVNu7Ob,192.168.10.8,49157,192.168.10.3,49666,6,26.274463891983032,"dce_rpc,gssapi",22,20,2793,1429,b8:ac:6f:36:08:f5,18:66:da:9b:e3:7d,SF,ShADTadtFf,conn,->,malicious
1499342470.523462,CqJ0t51yv3i8TNzG17,192.168.10.8,49159,192.168.10.3,49671,6,26.189437866210938,dce_rpc,20,16,1567,1216,b8:ac:6f:36:08:f5,18:66:da:9b:e3:7d,SF,ShADTdtFaf,conn,->,malicious
1499342491.715826,CINKHg3XfUSM6wLGoj,192.168.10.9,64576,192.168.10.3,53,17,0.00019097328186035156,dns,2,2,80,212,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342491.716486,Cw92Zq4B7ph4uzOx0k,192.168.10.9,50527,192.168.10.3,53,17,0.0006189346313476562,,2,2,206,206,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342491.717687,C5uQnu2CX3iBH8Zy14,192.168.10.9,53653,192.168.10.3,53,17,0.00019502639770507812,dns,2,2,86,240,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342491.718503,CAKF9K2d2QRfxab3Ab,192.168.10.9,64678,192.168.10.3,53,17,0.0005838871002197266,,2,2,252,252,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342491.763133,CAtBfMmcfVgmfWcUc,192.168.10.14,56192,192.168.10.3,53,17,0.09949684143066406,dns,4,2,148,154,b8:ac:6f:36:07:ee,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342491.763279,C6jCnY1jYbsUgCdUG4,192.168.10.3,61139,192.168.10.1,53,17,0.09917306900024414,dns,1,1,48,88,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,SF,Dd,conn,->,benign
1499342491.863492,CRgQ2T2VAkhs3SK3a4,192.168.10.14,60386,192.168.10.3,53,17,0.00014090538024902344,dns,2,2,76,108,b8:ac:6f:36:07:ee,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342491.863865,Cd3Fss3fIc8HTkRLni,192.168.10.14,61171,192.168.10.3,53,17,0.049890995025634766,dns,2,2,76,132,b8:ac:6f:36:07:ee,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342491.863998,CGCy8Y2Kt84q8XM937,192.168.10.3,61589,192.168.10.1,53,17,0.049597978591918945,dns,1,1,49,77,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,SF,Dd,conn,->,benign
1499342492.019814,CRWhPr1k9gYNpObOB4,192.168.10.5,62848,192.168.10.3,53,17,0.0001800060272216797,dns,2,2,80,212,b8:ac:6f:36:0a:8b,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342492.020585,CiqqEpD1AANzVXDX1,192.168.10.5,50182,192.168.10.3,53,17,0.0005578994750976562,,2,2,206,206,b8:ac:6f:36:0a:8b,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342492.021724,CuNKPc2cvIV4VvSNu9,192.168.10.5,63761,192.168.10.3,53,17,0.0001709461212158203,dns,2,2,86,240,b8:ac:6f:36:0a:8b,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342492.022397,Cpt58t3r1N46pkuTej,192.168.10.5,56086,192.168.10.3,53,17,0.0005469322204589844,,2,2,252,252,b8:ac:6f:36:0a:8b,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342492.044373,CJO40L2GdLDpmfF907,192.168.10.15,63173,192.168.10.3,53,17,0.18390798568725586,dns,2,2,104,438,00:1e:4f:d4:ca:28,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342492.04456,CqzBlr2tq4Ey7yXyD7,192.168.10.3,60461,192.168.10.1,53,17,0.18346714973449707,dns,1,1,72,182,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,SF,Dd,conn,->,benign
1499342492.324593,Cjz7iY37HcLtHIv0ef,192.168.10.14,64515,192.168.10.3,53,17,0.0008969306945800781,dns,2,2,94,196,b8:ac:6f:36:07:ee,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342492.324753,CvZZMEfstXyp75eJh,192.168.10.3,60634,192.168.10.1,53,17,0.00055694580078125,dns,1,1,60,76,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,SF,Dd,conn,->,benign
1499342492.326142,Ce9XYB4s2EE4zrA3Xi,192.168.10.14,49288,192.168.10.3,53,17,0.00014591217041015625,dns,2,2,98,130,b8:ac:6f:36:07:ee,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342492.326627,COt4I53IKCoHkUWra1,192.168.10.14,56918,192.168.10.3,53,17,0.7523880004882812,dns,4,2,196,154,b8:ac:6f:36:07:ee,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342492.326753,CVfJnT28gYRt5I88j3,192.168.10.3,62210,192.168.10.1,53,17,0.7520871162414551,dns,1,1,60,88,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,SF,Dd,conn,->,benign
1499342493.027584,C5psTs20PzgkboBWKl,192.168.10.15,65314,192.168.10.3,53,17,0.23103690147399902,dns,2,2,94,370,00:1e:4f:d4:ca:28,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342493.027764,C6hcNV2qbv2yDfKHOe,192.168.10.3,60590,192.168.10.1,53,17,0.23061180114746094,dns,1,1,63,153,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,SF,Dd,conn,->,benign
1499342443.210797,CdKRPk1VnCSgRR4Lx9,192.168.10.19,41447,192.168.10.3,88,17,0.0005619525909423828,krb,2,2,352,358,00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342443.212909,CgaJno4TgFk9EDUWjh,192.168.10.19,35586,192.168.10.3,88,17,0.014113903045654297,krb,2,2,500,2860,00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342443.268082,CleJ7f1H31nnNewsc6,192.168.10.19,45623,192.168.10.3,88,17,0.00041103363037109375,krb,2,2,352,358,00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342443.270053,CUClTKxe6e1KRzDcc,192.168.10.19,42510,192.168.10.3,88,17,0.0006740093231201172,krb,2,2,500,2860,00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342498.158722,Cew8zekMHjRgru5Wi,192.168.10.5,49189,65.55.242.254,443,6,0.3114190101623535,ssl,9,8,1769,4829,b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,SF,ShADdaFf,conn,->,benign
1499342491.801037,C8Vnrb1GHRz5jTyoCd,192.168.10.14,59155,74.125.29.108,465,6,6.797153949737549,ssl,20,25,1367,4520,b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,SF,ShADadfFr,conn,->,benign
1499342493.833603,CU5igu4tHPraUZ6qFl,fe80::223:aeff:fe9b:adb3,5353,ff02::fb,5353,17,3.409385681152344e-05,dns,11,0,495,0,00:23:ae:9b:ad:b3,33:33:00:00:00:fb,S0,D,conn,->,benign
1499342493.833673,CZcpnu1huf7jLvxEV4,192.168.10.19,5353,224.0.0.251,5353,17,1.3113021850585938e-05,dns,11,0,495,0,00:23:ae:9b:ad:b3,01:00:5e:00:00:fb,S0,D,conn,->,benign
1499342498.494107,CbgtKWZmfDLBFqgv8,192.168.10.5,49190,65.55.242.254,443,6,0.3572509288787842,ssl,12,12,2793,10733,b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,SF,ShADdaFf,conn,->,benign
1499342484.030724,CuCOtl497ztX12uj6i,192.168.10.9,137,192.168.10.3,137,17,1.5069479942321777,dns,4,4,272,248,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342498.881292,CdIsAl0RGwGbXWSO8,192.168.10.5,49191,65.55.242.254,443,6,0.3505377769470215,ssl,12,10,7129,5389,b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,SF,ShADdaFf,conn,->,benign
1499342484.250871,CwTkFEuv9nnefTxBk,192.168.10.5,137,192.168.10.255,137,17,3.892117977142334,dns,330,0,18876,0,b8:ac:6f:36:0a:8b,ff:ff:ff:ff:ff:ff,S0,D,conn,->,malicious
1499342474.248644,CKDvhp3DN1GTQ1Sb8i,192.168.10.8,137,192.168.10.255,137,17,19.188073873519897,dns,195,0,9750,0,b8:ac:6f:36:08:f5,ff:ff:ff:ff:ff:ff,S0,D,conn,->,malicious
1499342444.607604,Cna2qe4kqCBrddxvy8,192.168.10.19,52066,192.168.10.3,88,17,0.0003960132598876953,krb,2,2,352,358,00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342444.609535,CeMyrY3wVVFMniFeg7,192.168.10.19,49210,192.168.10.3,88,17,0.0007109642028808594,krb,2,2,500,2860,00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342484.696203,CLLyEU2zKMlykjPsbd,192.168.10.5,52082,192.168.10.3,53,17,4.633186101913452,dns,6,6,258,624,b8:ac:6f:36:0a:8b,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342484.561531,Chunx94Yi9SQEVfrg2,192.168.10.5,51465,192.168.10.3,53,17,3.854463815689087,dns,6,6,204,570,b8:ac:6f:36:0a:8b,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342484.557289,CntfOH1mcDjH45vBQ5,192.168.10.5,56673,192.168.10.3,53,17,3.858657121658325,dns,6,6,216,582,b8:ac:6f:36:0a:8b,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342437.60623,CJJfCa48WNwvGtsnh1,fe80::223:aeff:fe9b:adb3,133,ff02::2,134,icmp,8.011975049972534,,27,0,216,0,00:23:ae:9b:ad:b3,33:33:00:00:00:02,OTH,,conn,->,benign
1499342470.528021,CDwByM2NsNkQVUIj9g,192.168.10.8,49162,192.168.10.3,49666,6,30.318800926208496,dce_rpc,16,12,577,776,b8:ac:6f:36:08:f5,18:66:da:9b:e3:7d,SF,ShADTdtFaf,conn,->,malicious
1499342497.163303,CBnQjz4sYttnUMODPc,192.168.10.14,57587,192.168.10.3,53,17,0.04699110984802246,dns,2,2,90,354,b8:ac:6f:36:07:ee,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342497.163484,CcdqLR3YZT7Va9kBtk,192.168.10.3,61152,192.168.10.1,53,17,0.04651379585266113,dns,1,1,56,188,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,SF,Dd,conn,->,benign
1499342497.21125,C6kCprNty96BRCyle,192.168.10.14,64601,192.168.10.3,53,17,0.0001850128173828125,dns,2,2,80,272,b8:ac:6f:36:07:ee,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342497.211751,CMldZh3EgGwGXta9Wf,192.168.10.14,54163,192.168.10.3,53,17,0.023502111434936523,dns,2,2,80,250,b8:ac:6f:36:07:ee,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342497.211951,C7c2Mi3mrrPAV7e0Ad,192.168.10.3,61331,192.168.10.1,53,17,0.023115873336791992,dns,1,1,51,136,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,SF,Dd,conn,->,benign
1499342484.392339,CWF5KY1MYYImz6vN8d,192.168.10.5,49157,192.168.10.3,135,6,18.88059401512146,dce_rpc,22,14,664,720,b8:ac:6f:36:0a:8b,18:66:da:9b:e3:7d,SF,ShADTdtFaf,conn,->,malicious
1499342484.393757,CDJFr91v12gBXvred9,192.168.10.5,49158,192.168.10.3,49671,6,18.879220962524414,dce_rpc,22,18,1823,1336,b8:ac:6f:36:0a:8b,18:66:da:9b:e3:7d,SF,ShADTdtFaf,conn,->,malicious
1499342448.637019,CHioy32tmTNbmtpCNf,::,135,ff02::1:fff6:bd7b,136,icmp,1.811981201171875e-05,,9,0,144,0,00:1e:4f:d4:ca:28,33:33:ff:f6:bd:7b,OTH,,conn,->,benign
1499342469.359496,CsqDOE4XlbwDrxi4S3,192.168.10.8,137,192.168.10.3,137,17,22.517546892166138,dns,18,18,1008,1044,b8:ac:6f:36:08:f5,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342449.63701,CICll54o4We5h7Zqi1,fe80::f470:cd16:3cf6:bd7b,136,ff02::1,135,icmp,2.288818359375e-05,,8,0,192,0,00:1e:4f:d4:ca:28,33:33:00:00:00:01,OTH,,conn,->,benign
1499342499.715154,CxbGe83aOcerm296Xl,192.168.10.5,61429,192.168.10.3,53,17,0.31860804557800293,dns,2,2,92,444,b8:ac:6f:36:0a:8b,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342499.715357,Ct2Vkc2eMl8CUPiON,192.168.10.3,61566,192.168.10.1,53,17,0.3180680274963379,dns,1,1,57,233,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,SF,Dd,conn,->,benign
1499342505.693772,C4Q9eJ1yGtLY7mxZrb,192.168.10.50,59710,192.168.10.3,88,6,0.0026628971099853516,krb_tcp,10,10,1593,1592,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,RSTR,ShADTadtFr,conn,->,malicious
1499342436.686201,COLswf1q2i7pTZrac9,::,143,ff02::16,0,icmp,15.251288890838623,,19,0,380,0,00:23:ae:9b:ad:b3,33:33:00:00:00:16,OTH,,conn,->,benign
1499342452.255328,C5kJaz2lOVMGReq3fe,fe80::8cc1:7756:5ffc:823f,143,ff02::16,0,icmp,0.3220951557159424,,36,0,900,0,b8:ac:6f:36:04:e3,33:33:00:00:00:16,OTH,,conn,->,benign
1499342453.213695,CD5oQqT3mJQeGmoF9,192.168.10.12,39807,192.168.10.3,88,17,0.0005078315734863281,krb,2,2,348,358,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342453.215733,CkbRxm2Qdtgg8xfuvh,192.168.10.12,47658,192.168.10.3,88,17,0.0008518695831298828,krb,2,2,496,2820,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342453.219325,CuUdc73SftSRzLIRog,192.168.10.12,40453,192.168.10.3,88,17,0.0009260177612304688,krb,1,2,1551,578,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342453.741412,C1XUKr3CkYDE379Koa,192.168.10.12,48148,192.168.10.3,88,17,0.0003650188446044922,krb,2,2,348,358,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342453.743078,CnThC84pLKXaUDKc09,192.168.10.12,51038,192.168.10.3,88,17,0.0007159709930419922,krb,2,2,496,2820,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342453.74618,CeTcsJ3hZ8Qz9CTvL6,192.168.10.12,45763,192.168.10.3,88,17,0.0009169578552246094,krb,2,2,3102,578,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342453.808842,CSlJlN2NPtpCyAlpEj,192.168.10.50,41799,192.168.10.3,88,17,0.000492095947265625,krb,2,2,364,358,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342453.810947,C2NTnG4gL7NQ1la7Va,192.168.10.50,33205,192.168.10.3,88,17,0.003370046615600586,krb,2,2,512,2836,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342453.816034,C6JnVv4gOnZ8MS0Wc4,192.168.10.50,49588,192.168.10.3,88,17,0.0009698867797851562,krb,2,2,3178,674,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342455.269178,CXs4NP1xM1CYoq8Ne6,192.168.10.19,123,67.215.197.149,123,17,0,ntp,1,0,0,0,00:23:ae:9b:ad:b3,00:c1:b1:14:eb:31,S0,D,conn,->,benign
1499342484.218919,C1qCgu2prtknbbiXac,192.168.10.9,1028,192.168.10.3,135,6,26.263027906417847,dce_rpc,14,10,328,376,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,SF,ShADTdtFaf,conn,->,malicious
1499342484.220502,CJRm74kCnKDaHddeh,192.168.10.9,1029,192.168.10.3,49671,6,26.261491060256958,dce_rpc,24,18,1839,1336,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,SF,ShADTdtFaf,conn,->,malicious
1499342505.681695,C0AP6J1o4R1jEthJr4,192.168.10.50,11583,192.168.10.3,53,17,0.00020599365234375,dns,2,2,88,188,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
