uid,flow,label,profileid,twid,aid
C2uwUG3472vnD3LbO7,"{""starttime"": 1499342453.214857, ""uid"": ""C2uwUG3472vnD3LbO7"", ""saddr"": ""192.168.10.12"", ""daddr"": ""192.168.10.3"", ""dur"": 0.0002269744873046875, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 56910, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 88, ""dbytes"": 188, ""smac"": ""b8:ac:6f:36:04:e3"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",malicious,profile_192.168.10.12,timewindow1,NTNiYzRjNDdmNjI0ZTU5Y2I2YjY5MmI4Y2RjZGVkNDRkZDJmYTI2Mw==
CqbheD3egR9IXb1f08,"{""starttime"": 1499342453.215191, ""uid"": ""CqbheD3egR9IXb1f08"", ""saddr"": ""192.168.10.12"", ""daddr"": ""192.168.10.3"", ""dur"": 0.00017213821411132812, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 52284, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 88, ""dbytes"": 188, ""smac"": ""b8:ac:6f:36:04:e3"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",malicious,profile_192.168.10.12,timewindow1,N2NiNzVjZWJlOWM2ZThiYzk2NjA4N2E1NDViYzFmZTE0ZjFhNWEzOA==
CkIWUp3ibgZ5AMmhOi,"{""starttime"": 1499342453.215473, ""uid"": ""CkIWUp3ibgZ5AMmhOi"", ""saddr"": ""192.168.10.12"", ""daddr"": ""192.168.10.3"", ""dur"": 0.0002009868621826172, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 11843, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 64, ""dbytes"": 96, ""smac"": ""b8:ac:6f:36:04:e3"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",malicious,profile_192.168.10.12,timewindow1,NGRhMDdkNjhiY2RhNWQ3YjIzNTgyYzNlZDY0ZDU0OGU2NmEyYzEyYg==
CyxfFa1QqwXTlBa6dc,"{""starttime"": 1499342453.215476, ""uid"": ""CyxfFa1QqwXTlBa6dc"", ""saddr"": ""192.168.10.12"", ""daddr"": ""192.168.10.3"", ""dur"": 0.00020503997802734375, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 15954, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 64, ""dbytes"": 158, ""smac"": ""b8:ac:6f:36:04:e3"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",malicious,profile_192.168.10.12,timewindow1,NjM0ZjM5ZDc3YmM1OTgzYzliNjc5YjAzZmMwMjEyYTUyZDZiMGNhYQ==
CCZxeR2qHUbSNf53H5,"{""starttime"": 1499342453.216679, ""uid"": ""CCZxeR2qHUbSNf53H5"", ""saddr"": ""192.168.10.12"", ""daddr"": ""192.168.10.3"", ""dur"": 0.0003027915954589844, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 54402, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 102, ""dbytes"": 224, ""smac"": ""b8:ac:6f:36:04:e3"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",malicious,profile_192.168.10.12,timewindow1,Y2UxZDE5NGUxZjI4M2ZiMzExNTUzYzYyMGVjYmQ5OWQ4NGNmNmVhMQ==
CMEOve1kkBYXngttck,"{""starttime"": 1499342453.218152, ""uid"": ""CMEOve1kkBYXngttck"", ""saddr"": ""192.168.10.12"", ""daddr"": ""192.168.10.3"", ""dur"": 0.00015997886657714844, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 59392, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 88, ""dbytes"": 188, ""smac"": ""b8:ac:6f:36:04:e3"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",malicious,profile_192.168.10.12,timewindow1,YWIyYzk0NTk5ZDQ0MjQyODE1YWY3M2EyZmI2NmQxMmY1NzE0ZTRlNQ==
CRpAiHriBxhyWVdtc,"{""starttime"": 1499342453.218404, ""uid"": ""CRpAiHriBxhyWVdtc"", ""saddr"": ""192.168.10.12"", ""daddr"": ""192.168.10.3"", ""dur"": 0.0002009868621826172, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 30202, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 88, ""dbytes"": 188, ""smac"": ""b8:ac:6f:36:04:e3"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",malicious,profile_192.168.10.12,timewindow1,MzNjYzU2NmFkNTkzOGZmMWNiNjg0ZmE4OWQwNjgyZDQzYjFjYTFkOQ==
CStM6w4nYIoXwRV1ig,"{""starttime"": 1499342453.218999, ""uid"": ""CStM6w4nYIoXwRV1ig"", ""saddr"": ""192.168.10.12"", ""daddr"": ""192.168.10.3"", ""dur"": 0.00016808509826660156, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 41646, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 64, ""dbytes"": 96, ""smac"": ""b8:ac:6f:36:04:e3"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",malicious,profile_192.168.10.12,timewindow1,ZDJmZDZmOWM2YTI5OTlmNzcyNTVkZWI4YWE2YjMxMWJlYmFkYTFjNA==
Cuhk2A3L5toZHyMhG4,"{""starttime"": 1499342453.219004, ""uid"": ""Cuhk2A3L5toZHyMhG4"", ""saddr"": ""192.168.10.12"", ""daddr"": ""192.168.10.3"", ""dur"": 0.00017905235290527344, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 35944, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 64, ""dbytes"": 158, ""smac"": ""b8:ac:6f:36:04:e3"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",malicious,profile_192.168.10.12,timewindow1,NGNmNzUzZGNhZjU2ZTVkMmVhMWU0OTUyNWRlYjZmZjk4ZmRjNmFkYQ==
CuB3dtZfxLySf8PJf,"{""starttime"": 1499342453.220378, ""uid"": ""CuB3dtZfxLySf8PJf"", ""saddr"": ""192.168.10.12"", ""daddr"": ""192.168.10.3"", ""dur"": 0.00016498565673828125, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 40648, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 102, ""dbytes"": 224, ""smac"": ""b8:ac:6f:36:04:e3"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",malicious,profile_192.168.10.12,timewindow1,ZDY4Yjg2M2QxNDdjNmQ1ZDI1NGU1YjUzNTQ4ODU5NTQxYmU2YjdlYw==
CPMfud1CZKVywMj8Pa,"{""starttime"": 1499342453.220647, ""uid"": ""CPMfud1CZKVywMj8Pa"", ""saddr"": ""192.168.10.12"", ""daddr"": ""192.168.10.3"", ""dur"": 0.0001659393310546875, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 30473, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 88, ""dbytes"": 188, ""smac"": ""b8:ac:6f:36:04:e3"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",malicious,profile_192.168.10.12,timewindow1,MmRkMzRjMzQ0MTBiZGRkZWMxNWVkYzNhMzc2MGRkMzViY2U2NTU5Yg==
CvrmLL498RtOQ4eMk,"{""starttime"": 1499342453.221, ""uid"": ""CvrmLL498RtOQ4eMk"", ""saddr"": ""192.168.10.12"", ""daddr"": ""192.168.10.3"", ""dur"": 0.00015997886657714844, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 41834, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 64, ""dbytes"": 96, ""smac"": ""b8:ac:6f:36:04:e3"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",malicious,profile_192.168.10.12,timewindow1,ODRlYzFjNTI2ZDdlZTFmNGEwYWQ3NDRiMWEzOTg2MjI4YTMyNTVmMQ==
Ce20PA205InqaOPxKj,"{""starttime"": 1499342453.221004, ""uid"": ""Ce20PA205InqaOPxKj"", ""saddr"": ""192.168.10.12"", ""daddr"": ""192.168.10.3"", ""dur"": 0.0001709461212158203, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 57274, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 64, ""dbytes"": 158, ""smac"": ""b8:ac:6f:36:04:e3"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",malicious,profile_192.168.10.12,timewindow1,ZDBkNzZhYWI0N2E3ZTUwNjg2NWM1Mzc3MTM0OGJlMjM2ZDE1NDFiZQ==
CYBuiJ2KuVu7oNY0b1,"{""starttime"": 1499342453.222424, ""uid"": ""CYBuiJ2KuVu7oNY0b1"", ""saddr"": ""192.168.10.12"", ""daddr"": ""192.168.10.3"", ""dur"": 0.00010800361633300781, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 36878, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 102, ""dbytes"": 224, ""smac"": ""b8:ac:6f:36:04:e3"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",malicious,profile_192.168.10.12,timewindow1,OWFkYmIxYjlmNjU5ZWVkMWU1MmI2MzM5YWUyNDczZDY5NjVkZDEyZg==
CJ8S1d4FoZTJtMZbkg,"{""starttime"": 1499342453.715751, ""uid"": ""CJ8S1d4FoZTJtMZbkg"", ""saddr"": ""192.168.10.12"", ""daddr"": ""192.168.10.3"", ""dur"": 0.00017118453979492188, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 40514, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 54, ""dbytes"": 54, ""smac"": ""b8:ac:6f:36:04:e3"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",malicious,profile_192.168.10.12,timewindow1,NGQ4NTlkYzkxYTZjMmYzMDJlNjM4OTA5MWJjYTRlNGY1OGQ4NTFjNw==
C7f9Yh47AJPUoZHJMb,"{""starttime"": 1499342453.715989, ""uid"": ""C7f9Yh47AJPUoZHJMb"", ""saddr"": ""192.168.10.50"", ""daddr"": ""192.168.10.3"", ""dur"": 0.0002048015594482422, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 2500, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 80, ""dbytes"": 180, ""smac"": ""00:19:b9:0a:69:f1"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",malicious,profile_192.168.10.50,timewindow1,MGMyZDU0Yzg5YWI3NjhlODM2YTY3MjY1YWJiZjFmZjE5Njc4YzJlZA==
CqfMXJCAS25fs0GR,"{""starttime"": 1499342453.716522, ""uid"": ""CqfMXJCAS25fs0GR"", ""saddr"": ""192.168.10.50"", ""daddr"": ""192.168.10.3"", ""dur"": 0.00015401840209960938, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 46786, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 64, ""dbytes"": 96, ""smac"": ""00:19:b9:0a:69:f1"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",malicious,profile_192.168.10.50,timewindow1,NDg5NzcyMDJlN2I3MDUwMTI1MDI2ZGE0MDlkNGI1ZWY2NmVmZmViOA==
C417kdj5JQtALfNV3,"{""starttime"": 1499342453.717549, ""uid"": ""C417kdj5JQtALfNV3"", ""saddr"": ""192.168.10.50"", ""daddr"": ""192.168.10.3"", ""dur"": 0.00018095970153808594, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 53371, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 142, ""dbytes"": 242, ""smac"": ""00:19:b9:0a:69:f1"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",malicious,profile_192.168.10.50,timewindow1,ZThlMzQ1ODcyY2Y5YjQ3Y2QwNjM1MmIwOThiNDUzNjgxNTViOWI2Ng==
CnAc9S1ruCOdXEuTS2,"{""starttime"": 1499342453.717896, ""uid"": ""CnAc9S1ruCOdXEuTS2"", ""saddr"": ""192.168.10.50"", ""daddr"": ""192.168.10.3"", ""dur"": 0.0001499652862548828, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 47850, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 80, ""dbytes"": 180, ""smac"": ""00:19:b9:0a:69:f1"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",malicious,profile_192.168.10.50,timewindow1,ZmYxODVjYjkwMjQxNzdmYzI1ZjM4ODE5MWUwMzVlZDlmMjIzZTRlMg==
CFfNYz1EWlejOyH4D6,"{""starttime"": 1499342453.722479, ""uid"": ""CFfNYz1EWlejOyH4D6"", ""saddr"": ""192.168.10.12"", ""daddr"": ""192.168.10.3"", ""dur"": 0.00015997886657714844, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 20195, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 80, ""dbytes"": 180, ""smac"": ""b8:ac:6f:36:04:e3"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",malicious,profile_192.168.10.12,timewindow1,MWRhYTEyYjhkODE4ZDkxYjVlZTE2NjdlZTBiNGY3ZDMxMmVjYWViNg==
CAhG5U35FiR9D4Vsm4,"{""starttime"": 1499342453.723863, ""uid"": ""CAhG5U35FiR9D4Vsm4"", ""saddr"": ""192.168.10.12"", ""daddr"": ""192.168.10.3"", ""dur"": 0.00017404556274414062, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 37920, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 138, ""dbytes"": 238, ""smac"": ""b8:ac:6f:36:04:e3"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",malicious,profile_192.168.10.12,timewindow1,OGIyYzRhNjI1ZGIzYzdhN2NhM2E0NzI3YjhmYzFkMDRiOTdhNjA2Nw==
CGhOvipGcsk9ZDXQ6,"{""starttime"": 1499342453.725529, ""uid"": ""CGhOvipGcsk9ZDXQ6"", ""saddr"": ""192.168.10.12"", ""daddr"": ""192.168.10.3"", ""dur"": 0.00017213821411132812, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 33053, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 76, ""dbytes"": 176, ""smac"": ""b8:ac:6f:36:04:e3"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",malicious,profile_192.168.10.12,timewindow1,N2MyMTQxZGNiYTA3OTBjMDExODI1M2RhM2Q3ZWZkNWU5NTBhODNhZQ==
Cax3t032VXsgjyAOHi,"{""starttime"": 1499342453.740181, ""uid"": ""Cax3t032VXsgjyAOHi"", ""saddr"": ""192.168.10.12"", ""daddr"": ""192.168.10.3"", ""dur"": 0.00015091896057128906, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 16043, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 88, ""dbytes"": 188, ""smac"": ""b8:ac:6f:36:04:e3"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",malicious,profile_192.168.10.12,timewindow1,YzE0MGMzNTVhNDliOGEyMjZmNTAyMWU2Yjc2ZGY4ZmQ0Y2IyNmU1Mg==
CCpUax2WNn1zhhqdWk,"{""starttime"": 1499342453.740464, ""uid"": ""CCpUax2WNn1zhhqdWk"", ""saddr"": ""192.168.10.12"", ""daddr"": ""192.168.10.3"", ""dur"": 0.00019097328186035156, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 64056, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 88, ""dbytes"": 188, ""smac"": ""b8:ac:6f:36:04:e3"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",malicious,profile_192.168.10.12,timewindow1,ODIwNzBjMmRhMmZkOWFlZDcwZWQxNjllNzdiMjk0Nzk5YTY1YjJmNg==
CNkJ4EfItAh6wsX4c,"{""starttime"": 1499342453.741082, ""uid"": ""CNkJ4EfItAh6wsX4c"", ""saddr"": ""192.168.10.12"", ""daddr"": ""192.168.10.3"", ""dur"": 0.00017595291137695312, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 54836, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 64, ""dbytes"": 96, ""smac"": ""b8:ac:6f:36:04:e3"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",malicious,profile_192.168.10.12,timewindow1,MjAyNWE5NjJlYzcxOTA2N2NlZmMyN2FjNTIyM2Y3M2UzYmZkMzQxNw==
CezJs74jo2q1TRvvW1,"{""starttime"": 1499342453.741087, ""uid"": ""CezJs74jo2q1TRvvW1"", ""saddr"": ""192.168.10.12"", ""daddr"": ""192.168.10.3"", ""dur"": 0.00023508071899414062, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 10687, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 64, ""dbytes"": 158, ""smac"": ""b8:ac:6f:36:04:e3"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",malicious,profile_192.168.10.12,timewindow1,ODA0ZWRiYTg2MjA0M2FiNzhiMmVmN2U3MjM5NzZlMzJkYjg4MDA4Ng==
C9H2Lv19GzMWyBEAI1,"{""starttime"": 1499342453.741905, ""uid"": ""C9H2Lv19GzMWyBEAI1"", ""saddr"": ""192.168.10.12"", ""daddr"": ""192.168.10.3"", ""dur"": 0.00017309188842773438, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 61909, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 102, ""dbytes"": 224, ""smac"": ""b8:ac:6f:36:04:e3"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",malicious,profile_192.168.10.12,timewindow1,NTA1Y2UxMWQ2MjUzMTk3NzU1MWNlMzc4YjY3NGZlMDRiMDIzNjlhYQ==
CspLoB4alUZAabcrmc,"{""starttime"": 1499342453.742241, ""uid"": ""CspLoB4alUZAabcrmc"", ""saddr"": ""192.168.10.12"", ""daddr"": ""192.168.10.3"", ""dur"": 0.0001671314239501953, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 42050, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 88, ""dbytes"": 188, ""smac"": ""b8:ac:6f:36:04:e3"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",malicious,profile_192.168.10.12,timewindow1,NGQ5YzdkZDZkOWMzN2M0NjM0ZTZkY2JkMTlmYTJkZjQwZjUwMDYwZg==
CKs5z81OcZJecbPWEj,"{""starttime"": 1499342453.742495, ""uid"": ""CKs5z81OcZJecbPWEj"", ""saddr"": ""192.168.10.12"", ""daddr"": ""192.168.10.3"", ""dur"": 0.00020384788513183594, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 51239, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 88, ""dbytes"": 188, ""smac"": ""b8:ac:6f:36:04:e3"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",malicious,profile_192.168.10.12,timewindow1,MDI1MGQ5M2I1MmU1NWE2YTBlNjRlZWZkMTcxZTI2MmZlYWQ4MWU5NA==
CCrHAk1M8W4Wqv2wef,"{""starttime"": 1499342453.742809, ""uid"": ""CCrHAk1M8W4Wqv2wef"", ""saddr"": ""192.168.10.12"", ""daddr"": ""192.168.10.3"", ""dur"": 0.0002009868621826172, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 55481, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 64, ""dbytes"": 96, ""smac"": ""b8:ac:6f:36:04:e3"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",malicious,profile_192.168.10.12,timewindow1,MGQ4ZDllNjBiZjVmMTQ1NWM1ZmY4NzhmYjhiN2Q5MjE3NWM4MTBiNg==
C0wDWo1w5r5yIqYuxe,"{""starttime"": 1499342453.742853, ""uid"": ""C0wDWo1w5r5yIqYuxe"", ""saddr"": ""192.168.10.12"", ""daddr"": ""192.168.10.3"", ""dur"": 0.000164031982421875, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 60422, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 64, ""dbytes"": 158, ""smac"": ""b8:ac:6f:36:04:e3"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",malicious,profile_192.168.10.12,timewindow1,Mzk1OGMwMTIzOGJlZGMwMWRjZjczYzIzMzU4NmEyM2IxMTk3NTE4NA==
ClASlQvEW4s4lBXA1,"{""starttime"": 1499342453.743905, ""uid"": ""ClASlQvEW4s4lBXA1"", ""saddr"": ""192.168.10.12"", ""daddr"": ""192.168.10.3"", ""dur"": 0.0002968311309814453, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 28467, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 102, ""dbytes"": 224, ""smac"": ""b8:ac:6f:36:04:e3"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",malicious,profile_192.168.10.12,timewindow1,MGMyZmI1YmZmYjExNjE2ODI5MmQyZTZlMzFiNDdkYTM2OWE2MmM0OA==
CM2BIXmIBaT3vp2y8,"{""starttime"": 1499342453.745172, ""uid"": ""CM2BIXmIBaT3vp2y8"", ""saddr"": ""192.168.10.12"", ""daddr"": ""192.168.10.3"", ""dur"": 0.00015497207641601562, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 36656, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 88, ""dbytes"": 188, ""smac"": ""b8:ac:6f:36:04:e3"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",malicious,profile_192.168.10.12,timewindow1,ZjQ5YTE3YjA0N2Q1ODNlYWNkMDJjY2MzMDM5YjQwZmRkNjM2MjQ2Ng==
CBY6Xt421B7KY0FPDd,"{""starttime"": 1499342453.745419, ""uid"": ""CBY6Xt421B7KY0FPDd"", ""saddr"": ""192.168.10.12"", ""daddr"": ""192.168.10.3"", ""dur"": 0.00019097328186035156, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 30859, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 46, ""dbytes"": 196, ""smac"": ""b8:ac:6f:36:04:e3"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",malicious,profile_192.168.10.12,timewindow1,NzcyZDUyOTk2MDRlZDk5ODg4MTE0NmY5YmIyZjkyMDI1MjY0YzFhMg==
CNlskw3VzzUr3fTTwb,"{""starttime"": 1499342453.745469, ""uid"": ""CNlskw3VzzUr3fTTwb"", ""saddr"": ""192.168.10.12"", ""daddr"": ""192.168.10.3"", ""dur"": 0.0002307891845703125, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 6270, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 88, ""dbytes"": 188, ""smac"": ""b8:ac:6f:36:04:e3"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",malicious,profile_192.168.10.12,timewindow1,OTg1MGZhYzExMzZmMDg4NTkxOTBjOWViMjc0ZDc4NTUwYjFhZDRlZg==
CpF68H3DTPH2oQ37T,"{""starttime"": 1499342453.745854, ""uid"": ""CpF68H3DTPH2oQ37T"", ""saddr"": ""192.168.10.12"", ""daddr"": ""192.168.10.3"", ""dur"": 0.0001690387725830078, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 52096, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 64, ""dbytes"": 96, ""smac"": ""b8:ac:6f:36:04:e3"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",malicious,profile_192.168.10.12,timewindow1,ZWQ4MTc5YjEzZTEzZjhmNmM3Y2MxZjUwNDU5NzliNWIwMDg0Yzc4NA==
